A/swine/Nebraska/A02478998/2020|MT020058|npdm|1A.3.3.2	npdm	0.9815627597341742
A/swine/Illinois/A02479030/2020|MT020048|alpha|1A.1.1	alpha	0.9368752141977097
A/swine/Nebraska/A02245391/2020|MT052138|delta1|1B.2.2.2	delta1	0.9956899840351383
A/swine/Minnesota/A02245393/2020|MT052156|npdm|1A.3.3.2	npdm	0.9748966021580037
A/swine/Minnesota/A02245379/2020|MT052160|delta2|1B.2.1	delta2	0.9832497539926051
A/swine/Texas/A02245382/2020|MT052170|alpha|1A.1.1	unknown	0.7997270547798457
A/swine/Minnesota/A02245407/2020|MT081589|delta2|1B.2.1	delta2	0.983545892100474
A/swine/Iowa/A02245392/2020|MT081591|gamma|1A.3.3.3	gamma	0.9965204751107094
A/swine/Minnesota/A02245397/2020|MT081597|gamma|1A.3.3.3	gamma	0.9058947245972792
A/swine/Iowa/A02479021/2020|MT077033|gamma|1A.3.3.3	gamma	0.9950528952494069
A/swine/Iowa/A02479031/2020|MT077037|delta2|1B.2.1	delta2	0.9960515352980454
A/swine/Minnesota/A02245403/2020|MT081581|delta1|1B.2.2.2	delta1	0.995335456177598
A/swine/Iowa/A02245400/2020|MT081585|gamma|1A.3.3.3	gamma	0.988762961564257
A/swine/North_Carolina/A02245402/2020|MT081587|alpha|1A.1.1	alpha	0.9696967965005132
A/swine/Iowa/A02479013/2020|MT077047|gamma|1A.3.3.3	gamma	0.9880834060722599
A/swine/Iowa/A02479011/2020|MT077049|delta2|1B.2.1	delta2	0.9973471730602709
A/swine/Iowa/A02479017/2020|MT077051|delta2|1B.2.1	delta2	0.9939729317678194
A/swine/Iowa/A02479038/2020|MT106100|delta1|1B.2.2.2	delta1	0.9870778244727597
A/swine/Iowa/A02479035/2020|MT106102|delta2|1B.2.1	delta2	0.994073911848191
A/swine/Minnesota/A02479051/2020|MT121021|gamma|1A.3.3.3	gamma	0.9923974418013466
A/swine/Missouri/A02479039/2020|MT121013|delta2|1B.2.1	delta2	0.9958894358928825
A/swine/Iowa/A02479042/2020|MT121033|delta1|1B.2.2.2	delta1	0.9930157186071955
A/swine/Indiana/A02479046/2020|MT121037|delta2|1B.2.1	delta2	0.9976489722940043
A/swine/Ohio/A02479043/2020|MT121039|npdm|1A.3.3.2	npdm	0.9759855022272778
A/swine/Iowa/A02479055/2020|MT121041|gamma|1A.3.3.3	gamma	0.9945724199224746
A/swine/Iowa/A02479001/2020|MT052102|gamma|1A.3.3.3	gamma	0.9927701084383489
A/swine/Iowa/A02479005/2020|MT052060|gamma|1A.3.3.3	gamma	0.9951076864913782
A/swine/Iowa/A02479063/2020|MT154203|npdm|1A.3.3.2	npdm	0.9332662748739596
A/swine/Iowa/A02479067/2020|MT154217|gamma|1A.3.3.3	gamma	0.9962899866360533
A/swine/Iowa/A02479066/2020|MT154219|gamma|1A.3.3.3	gamma	0.9981774081844195
A/swine/North_Carolina/A02245408/2020|MT154191|alpha|1A.1.1	alpha	0.9755897250029
