A/swine/Nebraska/A02478998/2020|MT020058|npdm|1A.3.3.2	unknown	0.4231119152170699
A/swine/Illinois/A02479030/2020|MT020048|alpha|1A.1.1	unknown	0.5509337157769914
A/swine/Nebraska/A02245391/2020|MT052138|delta1|1B.2.2.2	delta1	0.9728097041497589
A/swine/Minnesota/A02245393/2020|MT052156|npdm|1A.3.3.2	npdm	0.9523830803638329
A/swine/Minnesota/A02245379/2020|MT052160|delta2|1B.2.1	delta2	0.9432533277536935
A/swine/Texas/A02245382/2020|MT052170|alpha|1A.1.1	unknown	0.5932005670861682
A/swine/Minnesota/A02245407/2020|MT081589|delta2|1B.2.1	delta2	0.9785701366905073
A/swine/Iowa/A02245392/2020|MT081591|gamma|1A.3.3.3	gamma	0.8739042766344174
A/swine/Minnesota/A02245397/2020|MT081597|gamma|1A.3.3.3	unknown	0.7529160896489555
A/swine/Iowa/A02479021/2020|MT077033|gamma|1A.3.3.3	unknown	0.8242123034519063
A/swine/Iowa/A02479031/2020|MT077037|delta2|1B.2.1	delta2	0.9785701366905073
A/swine/Minnesota/A02245403/2020|MT081581|delta1|1B.2.2.2	delta1	0.9718884233388131
A/swine/Iowa/A02245400/2020|MT081585|gamma|1A.3.3.3	unknown	0.8055844359648112
A/swine/North_Carolina/A02245402/2020|MT081587|alpha|1A.1.1	unknown	0.7608392025408148
A/swine/Iowa/A02479013/2020|MT077047|gamma|1A.3.3.3	unknown	0.7993259596044421
A/swine/Iowa/A02479011/2020|MT077049|delta2|1B.2.1	delta2	0.9968739742612672
A/swine/Iowa/A02479017/2020|MT077051|delta2|1B.2.1	unknown	0.7379303340953827
A/swine/Iowa/A02479038/2020|MT106100|delta1|1B.2.2.2	delta1	0.9874706662787242
A/swine/Iowa/A02479035/2020|MT106102|delta2|1B.2.1	delta2	0.9826155581382832
A/swine/Minnesota/A02479051/2020|MT121021|gamma|1A.3.3.3	unknown	0.5640539644157557
A/swine/Missouri/A02479039/2020|MT121013|delta2|1B.2.1	delta2	0.9863785459999754
A/swine/Iowa/A02479042/2020|MT121033|delta1|1B.2.2.2	delta1	0.9913335416433408
A/swine/Indiana/A02479046/2020|MT121037|delta2|1B.2.1	delta2	0.9782290129827435
A/swine/Ohio/A02479043/2020|MT121039|npdm|1A.3.3.2	npdm	0.890053103638353
A/swine/Iowa/A02479055/2020|MT121041|gamma|1A.3.3.3	unknown	0.6495701522463028
A/swine/Iowa/A02479001/2020|MT052102|gamma|1A.3.3.3	gamma	0.9688958248304277
A/swine/Iowa/A02479005/2020|MT052060|gamma|1A.3.3.3	gamma	0.9628141863256884
A/swine/Iowa/A02479063/2020|MT154203|npdm|1A.3.3.2	unknown	0.43161536115426025
A/swine/Iowa/A02479067/2020|MT154217|gamma|1A.3.3.3	unknown	0.832249271131511
A/swine/Iowa/A02479066/2020|MT154219|gamma|1A.3.3.3	gamma	0.9972902107992676
A/swine/North_Carolina/A02245408/2020|MT154191|alpha|1A.1.1	alpha	0.9463671457314615
A/swine/Colorado/A02245414/2020|MT154193|delta1|1B.2.2.2	delta1	0.9918108762242958
A/swine/Iowa/A02478967/2020|MN999899|gamma|1A.3.3.3	gamma	0.9837001651662542
A/swine/North_Carolina/A02478981/2020|MN999915|gamma|1A.3.3.3	gamma	0.9513207436452285
A/swine/Ohio/A02479061/2020|MT232764|npdm|1A.3.3.2	unknown	0.49804201281149
