A/swine/Nebraska/A02478998/2020|MT020058|npdm|1A.3.3.2	npdm	0.9922544698179935
A/swine/Illinois/A02479030/2020|MT020048|alpha|1A.1.1	alpha	0.9962151337386853
A/swine/Nebraska/A02245391/2020|MT052138|delta1|1B.2.2.2	delta1	0.9984983176905258
A/swine/Minnesota/A02245393/2020|MT052156|npdm|1A.3.3.2	npdm	0.9925744309531271
A/swine/Minnesota/A02245379/2020|MT052160|delta2|1B.2.1	delta2	0.9970127121750356
A/swine/Texas/A02245382/2020|MT052170|alpha|1A.1.1	alpha	0.9970886118607583
A/swine/Minnesota/A02245407/2020|MT081589|delta2|1B.2.1	delta2	0.9917069217359133
A/swine/Iowa/A02245392/2020|MT081591|gamma|1A.3.3.3	gamma	0.9933861967210005
A/swine/Minnesota/A02245397/2020|MT081597|gamma|1A.3.3.3	gamma	0.9687702500625713
A/swine/Iowa/A02479021/2020|MT077033|gamma|1A.3.3.3	gamma	0.9964735974892002
A/swine/Iowa/A02479031/2020|MT077037|delta2|1B.2.1	delta2	0.9990217362457636
A/swine/Minnesota/A02245403/2020|MT081581|delta1|1B.2.2.2	delta1	0.9986539155516015
A/swine/Iowa/A02245400/2020|MT081585|gamma|1A.3.3.3	gamma	0.9885214070131615
A/swine/North_Carolina/A02245402/2020|MT081587|alpha|1A.1.1	alpha	0.9968651873094304
A/swine/Iowa/A02479013/2020|MT077047|gamma|1A.3.3.3	gamma	0.9960003335855817
A/swine/Iowa/A02479011/2020|MT077049|delta2|1B.2.1	delta2	0.9987123130935931
A/swine/Iowa/A02479017/2020|MT077051|delta2|1B.2.1	delta2	0.997168090075318
A/swine/Iowa/A02479038/2020|MT106100|delta1|1B.2.2.2	delta1	0.997962081357212
A/swine/Iowa/A02479035/2020|MT106102|delta2|1B.2.1	delta2	0.9987226685377191
A/swine/Minnesota/A02479051/2020|MT121021|gamma|1A.3.3.3	gamma	0.9958024411069527
A/swine/Missouri/A02479039/2020|MT121013|delta2|1B.2.1	delta2	0.9989636745039667
A/swine/Iowa/A02479042/2020|MT121033|delta1|1B.2.2.2	delta1	0.9972117980055245
A/swine/Indiana/A02479046/2020|MT121037|delta2|1B.2.1	delta2	0.996607721950635
A/swine/Ohio/A02479043/2020|MT121039|npdm|1A.3.3.2	npdm	0.9963359748000651
A/swine/Iowa/A02479055/2020|MT121041|gamma|1A.3.3.3	gamma	0.9974639472604881
A/swine/Iowa/A02479001/2020|MT052102|gamma|1A.3.3.3	gamma	0.9893853401896533
A/swine/Iowa/A02479005/2020|MT052060|gamma|1A.3.3.3	gamma	0.9965470767445663
A/swine/Iowa/A02479063/2020|MT154203|npdm|1A.3.3.2	npdm	0.9771135570874633
A/swine/Iowa/A02479067/2020|MT154217|gamma|1A.3.3.3	gamma	0.9932436045711948
A/swine/Iowa/A02479066/2020|MT154219|gamma|1A.3.3.3	gamma	0.9984018073163501
A/swine/North_Carolina/A02245408/2020|MT154191|alpha|1A.1.1	alpha	0.9966759423425134
A/swine/Colorado/A02245414/2020|MT154193|delta1|1B.2.2.2	delta1	0.9982968779970753
A/swine/Iowa/A02478967/2020|MN999899|gamma|1A.3.3.3	gamma	0.9967115880917914
A/swine/North_Carolina/A02478981/2020|MN999915|gamma|1A.3.3.3	gamma	0.9871236380875473
A/swine/Ohio/A02479061/2020|MT232764|npdm|1A.3.3.2	npdm	0.9779723302361452
A/swine/Iowa/A02479074/2020|MT232766|gamma|1A.3.3.3	gamma	0.9963052500528436
A/swine/South_Dakota/A02479076/2020|MT232770|delta1|1B.2.2.2	delta1	0.9984985325202509
A/swine/Iowa/A02479071/2020|MT232772|delta2|1B.2.1	delta2	0.9974393927122138
A/swine/Iowa/A02479077/2020|MT232774|npdm|1A.3.3.2	npdm	0.9896932936129829
A/swine/Missouri/A02479079/2020|MT232776|npdm|1A.3.3.2	npdm	0.9786739939049611
A/swine/Iowa/A02479068/2020|MT232780|gamma|1A.3.3.3	gamma	0.9981041376542343
A/swine/Michigan/A02479080/2020|MT232782|delta2|1B.2.1	delta2	0.992319409095474
A/swine/Nebraska/A02245425/2020|MT232793|npdm|1A.3.3.2	npdm	0.9746753218718864
A/swine/North_Carolina/A02245416/2020|MT232795|alpha|1A.1.1	alpha	0.9879332567305137
A/swine/Iowa/A02479086/2020|MT233073|delta1|1B.2.2.1	delta1	0.9975302306596244
A/swine/Indiana/A02479102/2020|MT233083|npdm|1A.3.3.2	npdm	0.9917258838961516
A/swine/Iowa/A02479101/2020|MT233085|delta1|1B.2.2.1	delta1	0.9989550222400699
A/swine/Illinois/A02479099/2020|MT233087|gamma|1A.3.3.3	gamma	0.9696068682715516
A/swine/Iowa/A02479082/2020|MT233089|gamma|1A.3.3.3	gamma	0.9976355961813037
A/swine/Nebraska/A02479070/2020|MT233093|npdm|1A.3.3.2	npdm	0.9124792290306508
A/swine/Ohio/A02479097/2020|MT277485|npdm|1A.3.3.2	npdm	0.9660003267242178
A/swine/Indiana/A02479119/2020|MT277487|delta2|1B.2.1	delta2	0.9972920730862965
A/swine/Iowa/A02479110/2020|MT277489|gamma|1A.3.3.3	gamma	0.9886140753018022
A/swine/Iowa/A02479107/2020|MT277491|delta2|1B.2.1	delta2	0.99893234032887
A/swine/Minnesota/A02245517/2020|MT252938|delta2|1B.2.1	delta2	0.9980500329175316
A/swine/Minnesota/A02245418/2020|MT252942|delta2|1B.2.1	delta2	0.9988551777461858
A/swine/Iowa/A02479111/2020|MT277465|gamma|1A.3.3.3	gamma	0.9979460456127186
A/swine/Iowa/A02479118/2020|MT277469|delta2|1B.2.1	delta2	0.9976960070498022
A/swine/North_Carolina/A02245532/2020|MT318319|alpha|1A.1.1	alpha	0.994583783884249
A/swine/Minnesota/A02245527/2020|MT318323|gamma|1A.3.3.3	gamma	0.9957665760181544
A/swine/Kansas/A02245531/2020|MT318327|alpha|1A.1.1	alpha	0.9917650676746517
A/swine/Minnesota/A02245424/2020|MT318337|gamma|1A.3.3.3	gamma	0.9852243842227508
A/swine/Minnesota/A02245528/2020|MT318339|gamma|1A.3.3.3	gamma	0.9978895604830406
A/swine/Iowa/A02479136/2020|MT319801|gamma|1A.3.3.3	gamma	0.9976191830870501
A/swine/Ohio/A02479145/2020|MT319803|gamma|1A.3.3.3	gamma	0.9980492756234466
A/swine/Iowa/A02479152/2020|MT319805|gamma|1A.3.3.3	gamma	0.9954026729806644
A/swine/Iowa/A02479146/2020|MT319807|gamma|1A.3.3.3	gamma	0.9960632144700958
