A/swine/Nebraska/A02478998/2020|MT020058|npdm|1A.3.3.2	delta1	0.9624309951462794
A/swine/Illinois/A02479030/2020|MT020048|alpha|1A.1.1	unknown	0.8390829435639063
A/swine/Nebraska/A02245391/2020|MT052138|delta1|1B.2.2.2	delta1	0.9465759422030632
A/swine/Minnesota/A02245393/2020|MT052156|npdm|1A.3.3.2	delta1	0.9766985340447351
A/swine/Minnesota/A02245379/2020|MT052160|delta2|1B.2.1	delta2	0.9713586933139027
A/swine/Texas/A02245382/2020|MT052170|alpha|1A.1.1	unknown	0.40460135233957806
A/swine/Minnesota/A02245407/2020|MT081589|delta2|1B.2.1	delta2	0.9937887355387672
A/swine/Iowa/A02245392/2020|MT081591|gamma|1A.3.3.3	unknown	0.7895938606688901
A/swine/Minnesota/A02245397/2020|MT081597|gamma|1A.3.3.3	unknown	0.7299994735220717
A/swine/Iowa/A02479021/2020|MT077033|gamma|1A.3.3.3	unknown	0.5417699164845361
A/swine/Iowa/A02479031/2020|MT077037|delta2|1B.2.1	delta2	0.906750331852033
A/swine/Minnesota/A02245403/2020|MT081581|delta1|1B.2.2.2	delta1	0.892563864387146
A/swine/Iowa/A02245400/2020|MT081585|gamma|1A.3.3.3	delta1	0.8909057239251962
A/swine/North_Carolina/A02245402/2020|MT081587|alpha|1A.1.1	unknown	0.8243693399282749
A/swine/Iowa/A02479013/2020|MT077047|gamma|1A.3.3.3	gamma	0.922953179153586
A/swine/Iowa/A02479011/2020|MT077049|delta2|1B.2.1	delta2	0.9901006920660798
A/swine/Iowa/A02479017/2020|MT077051|delta2|1B.2.1	delta2	0.9933012027812164
A/swine/Iowa/A02479038/2020|MT106100|delta1|1B.2.2.2	delta1	0.9949736995117208
A/swine/Iowa/A02479035/2020|MT106102|delta2|1B.2.1	delta2	0.9000789266748712
A/swine/Minnesota/A02479051/2020|MT121021|gamma|1A.3.3.3	unknown	0.5916928444868788
A/swine/Missouri/A02479039/2020|MT121013|delta2|1B.2.1	delta2	0.9788023613777167
A/swine/Iowa/A02479042/2020|MT121033|delta1|1B.2.2.2	delta1	0.9923775584251746
A/swine/Indiana/A02479046/2020|MT121037|delta2|1B.2.1	unknown	0.7395806451000934
A/swine/Ohio/A02479043/2020|MT121039|npdm|1A.3.3.2	unknown	0.4579734435286985
A/swine/Iowa/A02479055/2020|MT121041|gamma|1A.3.3.3	unknown	0.4389900889943301
A/swine/Iowa/A02479001/2020|MT052102|gamma|1A.3.3.3	unknown	0.7299994735220717
A/swine/Iowa/A02479005/2020|MT052060|gamma|1A.3.3.3	unknown	0.5177543335560774
A/swine/Iowa/A02479063/2020|MT154203|npdm|1A.3.3.2	delta1	0.9672244516459872
A/swine/Iowa/A02479067/2020|MT154217|gamma|1A.3.3.3	gamma	0.9619589081157117
A/swine/Iowa/A02479066/2020|MT154219|gamma|1A.3.3.3	gamma	0.9490384669632573
A/swine/North_Carolina/A02245408/2020|MT154191|alpha|1A.1.1	unknown	0.5628557101435566
A/swine/Colorado/A02245414/2020|MT154193|delta1|1B.2.2.2	delta1	0.9961844727974378
A/swine/Iowa/A02478967/2020|MN999899|gamma|1A.3.3.3	unknown	0.5828266583242072
A/swine/North_Carolina/A02478981/2020|MN999915|gamma|1A.3.3.3	unknown	0.7997256622157021
A/swine/Ohio/A02479061/2020|MT232764|npdm|1A.3.3.2	unknown	0.393389708289525
A/swine/Iowa/A02479074/2020|MT232766|gamma|1A.3.3.3	unknown	0.7583441607567839
A/swine/South_Dakota/A02479076/2020|MT232770|delta1|1B.2.2.2	delta1	0.9908513557321684
A/swine/Iowa/A02479071/2020|MT232772|delta2|1B.2.1	delta2	0.973322323948998
A/swine/Iowa/A02479077/2020|MT232774|npdm|1A.3.3.2	unknown	0.5587376149037397
