A/swine/Nebraska/A02478998/2020|MT020058|npdm|1A.3.3.2	npdm	0.9913676287552599
A/swine/Illinois/A02479030/2020|MT020048|alpha|1A.1.1	alpha	0.9931192688153772
A/swine/Nebraska/A02245391/2020|MT052138|delta1|1B.2.2.2	delta1	0.9968632072835718
A/swine/Minnesota/A02245393/2020|MT052156|npdm|1A.3.3.2	npdm	0.9946444705791306
A/swine/Minnesota/A02245379/2020|MT052160|delta2|1B.2.1	delta2	0.9975133377844987
A/swine/Texas/A02245382/2020|MT052170|alpha|1A.1.1	alpha	0.9940117576100655
A/swine/Minnesota/A02245407/2020|MT081589|delta2|1B.2.1	delta2	0.9859645595403836
A/swine/Iowa/A02245392/2020|MT081591|gamma|1A.3.3.3	gamma	0.9931872587417135
A/swine/Minnesota/A02245397/2020|MT081597|gamma|1A.3.3.3	gamma	0.9753225726441201
A/swine/Iowa/A02479021/2020|MT077033|gamma|1A.3.3.3	gamma	0.9972649799125807
A/swine/Iowa/A02479031/2020|MT077037|delta2|1B.2.1	delta2	0.9983845977103653
A/swine/Minnesota/A02245403/2020|MT081581|delta1|1B.2.2.2	delta1	0.9973135901945248
A/swine/Iowa/A02245400/2020|MT081585|gamma|1A.3.3.3	gamma	0.9908274048868861
A/swine/North_Carolina/A02245402/2020|MT081587|alpha|1A.1.1	alpha	0.9919407123005477
A/swine/Iowa/A02479013/2020|MT077047|gamma|1A.3.3.3	gamma	0.9941047970558198
A/swine/Iowa/A02479011/2020|MT077049|delta2|1B.2.1	delta2	0.9988222870156627
A/swine/Iowa/A02479017/2020|MT077051|delta2|1B.2.1	delta2	0.9969888408273554
A/swine/Iowa/A02479038/2020|MT106100|delta1|1B.2.2.2	delta1	0.9968428460208895
A/swine/Iowa/A02479035/2020|MT106102|delta2|1B.2.1	delta2	0.9984057970269302
A/swine/Minnesota/A02479051/2020|MT121021|gamma|1A.3.3.3	gamma	0.9954089412280007
A/swine/Missouri/A02479039/2020|MT121013|delta2|1B.2.1	delta2	0.9985122829035956
A/swine/Iowa/A02479042/2020|MT121033|delta1|1B.2.2.2	delta1	0.9959708603234844
A/swine/Indiana/A02479046/2020|MT121037|delta2|1B.2.1	delta2	0.9975057990929254
A/swine/Ohio/A02479043/2020|MT121039|npdm|1A.3.3.2	npdm	0.9954801056304776
A/swine/Iowa/A02479055/2020|MT121041|gamma|1A.3.3.3	gamma	0.9964384202336887
A/swine/Iowa/A02479001/2020|MT052102|gamma|1A.3.3.3	gamma	0.9801903667347172
A/swine/Iowa/A02479005/2020|MT052060|gamma|1A.3.3.3	gamma	0.9965604119837173
A/swine/Iowa/A02479063/2020|MT154203|npdm|1A.3.3.2	npdm	0.9349517654611224
A/swine/Iowa/A02479067/2020|MT154217|gamma|1A.3.3.3	gamma	0.990412137895364
A/swine/Iowa/A02479066/2020|MT154219|gamma|1A.3.3.3	gamma	0.9984280412888034
A/swine/North_Carolina/A02245408/2020|MT154191|alpha|1A.1.1	alpha	0.9931258341964461
A/swine/Colorado/A02245414/2020|MT154193|delta1|1B.2.2.2	delta1	0.9973783468653874
A/swine/Iowa/A02478967/2020|MN999899|gamma|1A.3.3.3	gamma	0.9976989232295732
A/swine/North_Carolina/A02478981/2020|MN999915|gamma|1A.3.3.3	gamma	0.990315194592588
A/swine/Ohio/A02479061/2020|MT232764|npdm|1A.3.3.2	npdm	0.9830030198973592
A/swine/Iowa/A02479074/2020|MT232766|gamma|1A.3.3.3	gamma	0.9960144408950412
A/swine/South_Dakota/A02479076/2020|MT232770|delta1|1B.2.2.2	delta1	0.9980831839552432
A/swine/Iowa/A02479071/2020|MT232772|delta2|1B.2.1	delta2	0.9967869874743256
A/swine/Iowa/A02479077/2020|MT232774|npdm|1A.3.3.2	npdm	0.9910966737810447
A/swine/Missouri/A02479079/2020|MT232776|npdm|1A.3.3.2	npdm	0.9796981087458805
A/swine/Iowa/A02479068/2020|MT232780|gamma|1A.3.3.3	gamma	0.9971719497081838
A/swine/Michigan/A02479080/2020|MT232782|delta2|1B.2.1	delta2	0.989206032537437
A/swine/Nebraska/A02245425/2020|MT232793|npdm|1A.3.3.2	npdm	0.9905762934967273
A/swine/North_Carolina/A02245416/2020|MT232795|alpha|1A.1.1	alpha	0.9850064063665931
A/swine/Iowa/A02479086/2020|MT233073|delta1|1B.2.2.1	delta1	0.9964336627498045
A/swine/Indiana/A02479102/2020|MT233083|npdm|1A.3.3.2	npdm	0.9927716411934118
A/swine/Iowa/A02479101/2020|MT233085|delta1|1B.2.2.1	delta1	0.9983593702046407
A/swine/Illinois/A02479099/2020|MT233087|gamma|1A.3.3.3	gamma	0.9867753838174453
A/swine/Iowa/A02479082/2020|MT233089|gamma|1A.3.3.3	gamma	0.9968635789744296
A/swine/Nebraska/A02479070/2020|MT233093|npdm|1A.3.3.2	npdm	0.9552549190049089
A/swine/Ohio/A02479097/2020|MT277485|npdm|1A.3.3.2	npdm	0.9616031835061225
A/swine/Indiana/A02479119/2020|MT277487|delta2|1B.2.1	delta2	0.9975386933907505
A/swine/Iowa/A02479110/2020|MT277489|gamma|1A.3.3.3	gamma	0.9882203176636589
A/swine/Iowa/A02479107/2020|MT277491|delta2|1B.2.1	delta2	0.998422711692745
A/swine/Minnesota/A02245517/2020|MT252938|delta2|1B.2.1	delta2	0.9967431374474883
A/swine/Minnesota/A02245418/2020|MT252942|delta2|1B.2.1	delta2	0.9986607935446794
A/swine/Iowa/A02479111/2020|MT277465|gamma|1A.3.3.3	gamma	0.9973820544345804
A/swine/Iowa/A02479118/2020|MT277469|delta2|1B.2.1	delta2	0.9983212717280475
A/swine/North_Carolina/A02245532/2020|MT318319|alpha|1A.1.1	alpha	0.9880698334443685
A/swine/Minnesota/A02245527/2020|MT318323|gamma|1A.3.3.3	gamma	0.9943049658621986
A/swine/Kansas/A02245531/2020|MT318327|alpha|1A.1.1	alpha	0.9876438929281329
A/swine/Minnesota/A02245424/2020|MT318337|gamma|1A.3.3.3	gamma	0.9911734784530811
A/swine/Minnesota/A02245528/2020|MT318339|gamma|1A.3.3.3	gamma	0.9981706176239248
A/swine/Iowa/A02479136/2020|MT319801|gamma|1A.3.3.3	gamma	0.996944709071662
A/swine/Ohio/A02479145/2020|MT319803|gamma|1A.3.3.3	gamma	0.9972423163891635
A/swine/Iowa/A02479152/2020|MT319805|gamma|1A.3.3.3	gamma	0.9973984435535838
A/swine/Iowa/A02479146/2020|MT319807|gamma|1A.3.3.3	gamma	0.9965302405445025
A/swine/Iowa/A02479147/2020|MT319809|gamma|1A.3.3.3	gamma	0.9969351925625046
A/swine/Illinois/A02479149/2020|MT319813|alpha|1A.1.1	alpha	0.9901182950737387
A/swine/Iowa/A02479138/2020|MT319791|delta2|1B.2.1	delta2	0.9971702560237878
A/swine/Iowa/A02479144/2020|MT319775|delta2|1B.2.1	delta2	0.9979555526135051
A/swine/Iowa/A02479156/2020|MT319793|gamma|1A.3.3.3	gamma	0.9954684429051205
A/swine/Iowa/A02479151/2020|MT319771|delta1|1B.2.2.1	delta1	0.9963127674617298
A/swine/Iowa/A02479004/2020|MT052126|delta2|1B.2.1	delta2	0.9982459868360162
A/swine/Texas/A02245383/2020|MT052172|alpha|1A.1.1	alpha	0.9925633218850968
A/swine/Iowa/A02479019/2020|MT077059|delta2|1B.2.1	delta2	0.9985916085756952
A/swine/Minnesota/A02245378/2020|MT020038|alpha|1A.1.1	alpha	0.994620385593208
A/swine/Minnesota/A02245375/2020|MT020040|delta2|1B.2.1	delta2	0.9973098055775519
A/swine/Iowa/A02479002/2020|MT052094|npdm|1A.3.3.2	npdm	0.9934341998559737
A/swine/Minnesota/A02245405/2020|MT081595|delta2|1B.2.1	delta2	0.9971820819177816
A/swine/Iowa/A02479072/2020|MT232786|gamma|1A.3.3.3	gamma	0.9943597470229606
A/swine/Texas/A02245420/2020|MT232791|alpha|1A.1.1	alpha	0.9909792878013718
A/swine/Iowa/A02479033/2020|MT106106|delta2|1B.2.1	delta2	0.9974006089883106
A/swine/Iowa/A02478987/2020|MT052124|gamma|1A.3.3.3	gamma	0.9975139095311051
A/swine/Iowa/A02478968/2020|MN999909|delta1|1B.2.2.1	delta1	0.9950475256560837
A/swine/North_Carolina/A02245415/2020|MT232797|alpha|1A.1.1	alpha	0.9912517108747932
A/swine/Texas/A02245421/2020|MT232799|gamma|1A.3.3.3	gamma	0.99403507739271
A/swine/Iowa/A02245404/2020|MT154195|gamma|1A.3.3.3	gamma	0.9710066117087867
A/swine/Iowa/A02479064/2020|MT154201|delta2|1B.2.1	delta2	0.9986990096955302
A/swine/Minnesota/A02245384/2020|MT052146|gamma|1A.3.3.3	gamma	0.997908073687681
A/swine/Texas/A02245390/2020|MT052148|alpha|1A.1.1	alpha	0.99304821766641
A/swine/Nebraska/A02479104/2020|MT233079|gamma2_beta_like|1A.2_3_like	gamma2_beta_like	0.9162859879502362
A/swine/Iowa/A02479084/2020|MT233081|gamma|1A.3.3.3	gamma	0.9921829192064435
A/swine/Iowa/A02478990/2020|MT020074|gamma|1A.3.3.3	gamma	0.9841075912245113
A/swine/North_Carolina/A02479062/2020|MT154207|gamma|1A.3.3.3	gamma	0.9839307810155233
A/swine/Michigan/A02479056/2020|MT154211|delta2|1B.2.1	delta2	0.997548157236832
A/swine/Minnesota/A02478993/2020|MT020078|gamma|1A.3.3.3	gamma	0.9958786355979263
A/swine/Iowa/A02478994/2020|MT020080|npdm|1A.3.3.2	npdm	0.9902047080553787
A/swine/Ohio/A02479044/2020|MT121027|alpha|1A.1.1	alpha	0.9873775420952943
A/swine/Iowa/A02479054/2020|MT121029|npdm|1A.3.3.2	npdm	0.9420128012472344
A/swine/Iowa/A02479049/2020|MT121043|gamma|1A.3.3.3	gamma	0.9954071549078084
A/swine/Iowa/A02479014/2020|MT077041|gamma|1A.3.3.3	gamma	0.9974092152231541
A/swine/Iowa/A02479015/2020|MT077043|npdm|1A.3.3.2	npdm	0.9971541078667905
A/swine/Iowa/A02479006/2020|MT052074|gamma|1A.3.3.3	gamma	0.9964818527757563
A/swine/Iowa/A02479003/2020|MT052076|gamma|1A.3.3.3	gamma	0.9869835828118452
A/swine/Minnesota/A02245388/2020|MT052168|gamma|1A.3.3.3	gamma	0.9969240955714762
A/swine/Iowa/A02479141/2020|MT319785|gamma|1A.3.3.3	gamma	0.9972192168261373
A/swine/Minnesota/A02479142/2020|MT319795|delta2|1B.2.1	delta2	0.9979981546356168
A/swine/North_Carolina/A02245423/2020|MT318331|alpha|1A.1.1	alpha	0.9823529876367377
A/swine/Minnesota/A02245529/2020|MT318335|gamma|1A.3.3.3	gamma	0.9954921567947189
A/swine/Minnesota/A02245399/2020|MT252930|delta2|1B.2.1	delta2	0.9984561385735093
A/swine/North_Carolina/A02245519/2020|MT252936|gamma|1A.3.3.3	gamma	0.994131136717306
A/swine/Iowa/A02479143/2020|MT319767|delta2|1B.2.1	delta2	0.9982613483922238
A/swine/Iowa/A02479129/2020|MT277374|gamma|1A.3.3.3	gamma	0.9975538584724246
A/swine/Iowa/A02479122/2020|MT277376|delta2|1B.2.1	delta2	0.9987997445920778
A/swine/Wisconsin/A02479131/2020|MT277382|npdm|1A.3.3.2	npdm	0.96312902981913
A/swine/Minnesota/A02479112/2020|MT277463|gamma|1A.3.3.3	gamma	0.9966919361785886
A/swine/North_Carolina/A02479114/2020|MT277471|delta2|1B.2.1	delta2	0.9977061076790376
A/swine/Iowa/A02479109/2020|MT277473|delta2|1B.2.1	delta2	0.9982203901207476
A/swine/Utah/A02479108/2020|MT277475|npdm|1A.3.3.2	npdm	0.9947968832999641
A/swine/Iowa/A02479135/2020|MT319783|npdm|1A.3.3.2	npdm	0.9943135704814883
A/swine/Iowa/A02479117/2020|MT277477|npdm|1A.3.3.2	npdm	0.9889036860929492
A/swine/Iowa/A02479037/2020|MT106094|gamma|1A.3.3.3	gamma	0.9962195852791955
A/swine/Iowa/A02478969/2020|MT052096|npdm|1A.3.3.2	npdm	0.984772346453163
A/swine/North_Carolina/A02245412/2020|MT154199|alpha|1A.1.1	alpha	0.996890094195929
A/swine/Ohio/A02479060/2020|MT154205|gamma|1A.3.3.3	gamma	0.9963678681098835
A/swine/Missouri/A02479058/2020|MT154215|npdm|1A.3.3.2	npdm	0.9913112106817694
A/swine/Minnesota/A02245409/2020|MT154189|gamma|1A.3.3.3	gamma	0.9972798135708566
A/swine/North_Carolina/A02479115/2020|MT277481|gamma|1A.3.3.3	gamma	0.994997734449605
A/swine/Iowa/A02479024/2020|MT077039|delta2|1B.2.1	delta2	0.998739527744193
A/swine/Minnesota/A02479158/2020|MT319799|gamma|1A.3.3.3	gamma	0.9947499667007629
A/swine/Missouri/A02479157/2020|MT319787|npdm|1A.3.3.2	npdm	0.9875564175774818
A/swine/North_Carolina/A02478985/2020|MT020062|gamma|1A.3.3.3	gamma	0.9901710625123403
A/swine/North_Carolina/A02478984/2020|MT020066|delta2|1B.2.1	delta2	0.9981571136925456
A/swine/Iowa/A02478992/2020|MT020068|gamma|1A.3.3.3	gamma	0.9944045908800369
A/swine/Kansas/A02245381/2020|MT052164|beta|1A.2	beta	0.8729993399136486
