A/swine/Nebraska/A02478998/2020|MT020058|npdm|1A.3.3.2	unknown	0.7630574516463553
A/swine/Illinois/A02479030/2020|MT020048|alpha|1A.1.1	delta1	0.9773426265621729
A/swine/Nebraska/A02245391/2020|MT052138|delta1|1B.2.2.2	unknown	0.535133740419368
A/swine/Minnesota/A02245393/2020|MT052156|npdm|1A.3.3.2	unknown	0.40449390711834265
A/swine/Minnesota/A02245379/2020|MT052160|delta2|1B.2.1	unknown	0.7444775555929974
A/swine/Texas/A02245382/2020|MT052170|alpha|1A.1.1	delta1	0.9926001264488619
A/swine/Minnesota/A02245407/2020|MT081589|delta2|1B.2.1	delta2	0.906750331852033
A/swine/Iowa/A02245392/2020|MT081591|gamma|1A.3.3.3	unknown	0.5117254127880536
A/swine/Minnesota/A02245397/2020|MT081597|gamma|1A.3.3.3	unknown	0.5758279410891516
A/swine/Iowa/A02479021/2020|MT077033|gamma|1A.3.3.3	unknown	0.738829497771401
A/swine/Iowa/A02479031/2020|MT077037|delta2|1B.2.1	delta1	0.9645429409069135
A/swine/Minnesota/A02245403/2020|MT081581|delta1|1B.2.2.2	unknown	0.6474061614848614
A/swine/Iowa/A02245400/2020|MT081585|gamma|1A.3.3.3	unknown	0.5834916918688111
A/swine/North_Carolina/A02245402/2020|MT081587|alpha|1A.1.1	unknown	0.7494957553257854
A/swine/Iowa/A02479013/2020|MT077047|gamma|1A.3.3.3	gamma	0.9335268797127507
A/swine/Iowa/A02479011/2020|MT077049|delta2|1B.2.1	delta2	0.9779663270252555
A/swine/Iowa/A02479017/2020|MT077051|delta2|1B.2.1	unknown	0.777411957636135
A/swine/Iowa/A02479038/2020|MT106100|delta1|1B.2.2.2	delta1	0.962927555792568
A/swine/Iowa/A02479035/2020|MT106102|delta2|1B.2.1	delta2	0.9438095968204937
A/swine/Minnesota/A02479051/2020|MT121021|gamma|1A.3.3.3	unknown	0.6334147104910368
A/swine/Missouri/A02479039/2020|MT121013|delta2|1B.2.1	unknown	0.6174952538373042
A/swine/Iowa/A02479042/2020|MT121033|delta1|1B.2.2.2	delta1	0.9698816674342624
A/swine/Indiana/A02479046/2020|MT121037|delta2|1B.2.1	unknown	0.5902749565896339
A/swine/Ohio/A02479043/2020|MT121039|npdm|1A.3.3.2	unknown	0.33366204613062816
A/swine/Iowa/A02479055/2020|MT121041|gamma|1A.3.3.3	delta1	0.9742884153834064
A/swine/Iowa/A02479001/2020|MT052102|gamma|1A.3.3.3	gamma	0.8952713134112584
A/swine/Iowa/A02479005/2020|MT052060|gamma|1A.3.3.3	unknown	0.727554245295316
A/swine/Iowa/A02479063/2020|MT154203|npdm|1A.3.3.2	unknown	0.3804711250311448
A/swine/Iowa/A02479067/2020|MT154217|gamma|1A.3.3.3	delta1	0.9380944474690316
A/swine/Iowa/A02479066/2020|MT154219|gamma|1A.3.3.3	gamma	0.9714941876936634
A/swine/North_Carolina/A02245408/2020|MT154191|alpha|1A.1.1	delta1	0.8525520636982528
A/swine/Colorado/A02245414/2020|MT154193|delta1|1B.2.2.2	unknown	0.8446606797353169
A/swine/Iowa/A02478967/2020|MN999899|gamma|1A.3.3.3	unknown	0.7963286165821412
A/swine/North_Carolina/A02478981/2020|MN999915|gamma|1A.3.3.3	unknown	0.722077183178128
A/swine/Ohio/A02479061/2020|MT232764|npdm|1A.3.3.2	delta1	0.9698816674342624
A/swine/Iowa/A02479074/2020|MT232766|gamma|1A.3.3.3	unknown	0.5223513307254407
A/swine/South_Dakota/A02479076/2020|MT232770|delta1|1B.2.2.2	unknown	0.6387995405554001
A/swine/Iowa/A02479071/2020|MT232772|delta2|1B.2.1	unknown	0.7439377151620157
A/swine/Iowa/A02479077/2020|MT232774|npdm|1A.3.3.2	unknown	0.6104812932466
A/swine/Missouri/A02479079/2020|MT232776|npdm|1A.3.3.2	delta1	0.9359119777177606
A/swine/Iowa/A02479068/2020|MT232780|gamma|1A.3.3.3	gamma	0.9622375994212655
